Location:,County Line,
Type:,Trees,
Easting:,756704,
Northing:,4324542,
Surveyor:,J. Lund,
Time:,3/12/20 11:38,
Time Type:,AM,
Air Temp:,-1.8,
Hs:,112,
Ground:,"Smooth, grass ~15cm.",
Notes:,Tree canopy 20-70%. Temperatures 11:38-11:47.,
Wx:,"Calm, overcast but thin clouds (sun still shining through).",
,,
Hs,Temperature,Notes
112,-2.5,
110,-2.6,
100,-3.7,
90,-3.6,
80,-3.5,
70,-3.5,
60,-3.3,
50,-3.3,
40,-3.1,
30,-2.8,
20,-2.6,
10,-2.4,
0,-1.7,
